line_number,source_type,year,customs_region,partner,partner_orthographic,export_import,product,product_orthographic,value,quantity,quantity_unit,quantity_unit_orthographic,value_per_unit,yearstr,customs_region_source,customs_office_source,origin_source,width_in_line,value_part_of_bundle,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_un_source,absurd_observation,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks,customs_region_grouping,customs_region_province,customs_region_hinterland,customs_office,origin,origin_province,partner_simplification,partner_grouping,partner_obrien,partner_sourcename,partner_wars,partner_africa,nb_occurence_BdCFR,product_simplification,product_sitc,imprimatur,product_edentreaty,surement_pas_canada,product_canada,details_provenance,peche,product_medicinales,nbr_obs,product_hamburg,product_grains,product_coton,product_ulrich,product_coffee,product_porcelaine,product_v_glass_beads,product_revolutionempire,product_beaver,product_type_textile,product_luxe_dans_type,product_luxe_dans_SITC,product_sitc_FR,product_sitc_EN,product_sitc_simplEN,obsolete,product_RE_aggregate,product_threesectors,product_threesectorsM,product_reexportations,quantity_unit_simplification,conv_orthographic_to_simplificat,quantity_unit_metric,conv_simplification_to_metric,needs_more_details,quantities_metric,unit_price_metric,best_guess_national_prodxpart,best_guess_national_partner,best_guess_national_product,best_guess_region_prodxpart,best_guess_national_region,computed_value,value_as_reported,computed_value_per_unit,computed_quantity,value_minus_unit_val_x_qty
1049,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Quincaillerie ; de fer,quincaillerie de fer,195,130,livres,livres,1.5,1789,Lille,Graveline,Flandre,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,28,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Graveline,Flandres,Flandre,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,46,quincaillerie de fer,6j,x,Hardware,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,828,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Quincaillerie,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,63.634998,,0,0,0,1,1,0,195,1,0,0
1050,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Quincaillerie ; en clous,quincaillerie en clous,805,2300,livres,livres,.35,1789,Lille,Graveline,,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,28,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Graveline,,,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,3,quincaillerie clou,6j,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,4,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Quincaillerie,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,1125.85,,0,0,0,1,1,0,805,1,0,0
1051,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Suif ; en chandelles,suif en chandelle,5901,9835,livres,livres,.6,1789,Lille,Graveline,Artois,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,28,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Graveline,Artois,Artois,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,17,chandelle de suif,8,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,223,Bougie ; de suif,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Bougies, chandelles et flambeaux",No link with beaver,,,,Articles manufacturés divers n.d.a,Various manufactures,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,4814.2324,,0,0,0,1,1,0,5901,1,0,0
1052,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Tabac ; en côte,tabac en côtes,130,1300,livres,livres,.1,1789,Lille,Graveline,Flandre,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,28,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Graveline,Flandres,Flandre,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,6,tabac en côtes,1,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,15,Tabac ; de Virginie,Pas grain (0),not raw cotton,tobacco,Not coffee,Sans lien avec la porcelaine,out,Tabac,No link with beaver,,,,Boissons et tabac,Beverages and tobacco,Drinks and tobacco,non,Matières premières,Agriculture,Produits agricoles,Réexportation,livres,1,kg,.4895,0,636.34998,,0,0,0,1,1,0,130,1,0,0
1053,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Tabac ; en feuilles,tabac en feuilles,840,2800,livres,livres,.3,1789,Lille,Graveline,Flandre,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,28,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Graveline,Flandres,Flandre,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,250,feuilles de tabac,1,x,,0,Peux-être Canada,,0,not a medical product,609,Tabac ; de Virginie,Pas grain (0),not raw cotton,tobacco,Not coffee,Sans lien avec la porcelaine,out,Tabac,No link with beaver,,,,Boissons et tabac,Beverages and tobacco,Drinks and tobacco,non,Matières premières,Agriculture,Produits agricoles,Réexportation,livres,1,kg,.4895,0,1370.6,,0,0,0,1,1,0,840,1,0,0
1054,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Toile ; d'emballage,toile d'emballage,225,450,livres,livres,.5,1789,Lille,Graveline,Flandre,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,28,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Graveline,Flandres,Flandre,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,256,toile d'emballage,6h,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,614,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Toiles diverses,No link with beaver,tissés,bas de gamme,bas de gamme,Autres filés ou tissés mélangés de fibres végétales dont toiles,Other vegetal threads and fabrics,Other threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,220.27499,,0,0,0,1,1,0,225,1,0,0
1055,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Verre ; à boire ; assortiment,verres à boire assortiment,57,1150,en nombre,en nombre,.0495652173913043,1789,Lille,Graveline,,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,28,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Graveline,,,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,1,verres à boire,6k,x,Glaces et Verrerie,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,288,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Verrerie,No link with beaver,,,,"Articles minéraux non métalliques manufacturés, n.d.a.",Other industrial products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,nombre,1,nombre,1,0,1150,,0,0,0,1,1,0,57,1,0,0
1056,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Ustensiles ; de pêche,ustensiles de pêche,56530,56530,livres,livres,1,1789,Lille,Graveline,Flandre,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,28,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Graveline,Flandres,Flandre,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,2,outils de pêche,6j,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,67,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages divers et mélangés,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,27671.436,,0,0,0,1,1,0,56530,1,0,0
1057,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Ustensiles ; de pêche,ustensiles de pêche,7285,7285,livres,livres,1,1789,Lille,Graveline,Artois,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,28,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Graveline,Artois,Artois,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,2,outils de pêche,6j,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,67,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages divers et mélangés,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,3566.0076,,0,0,0,1,1,0,7285,1,0,0
1058,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Bois ; en battreaux,bois en mattreaux,4700,,,unité manquante,,1789,Lille,Dunkerque-Basseville,du Pays de Dunkerque,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,29,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,du Pays de Dunkerque,Flandre,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,1,mâtereaux de bois,7,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,2,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,Machines et moyens de transport y compris sellerie,Machines and transportation,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,4700,0,0,
1059,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Bois ; à brûler ; en fagots,bois à brûler en fagots,5429,33950,en nombre,en nombre,.1599116347569956,1789,Lille,Dunkerque-Basseville,du Pays de Dunkerque,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,29,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,du Pays de Dunkerque,Flandre,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,3,fagots de bois pour brûler,3,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,,,,,,,,,,Combustibles dont charbons et bois,,,,,Combustibles,Fuels,Other,non,Matières premières,Non-agricultural primary goods,Produits primaires,Pas réexportation,nombre,1,nombre,1,0,33950,,0,0,0,1,1,0,5429,1,0,0
1060,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Bois ; à brûler ; en ?,bois à brûler en ???,5142,9350,en nombre,en nombre,.5499465240641711,1789,Lille,Dunkerque-Basseville,Flandre,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,29,,,,,Jérémy Hervelin,,Nom flou,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,Flandres,Flandre,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,2,bois pour brûler en ???,3,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,2,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Combustibles dont charbons et bois,No link with beaver,,,,Combustibles,Fuels,Other,non,Matières premières,Non-agricultural primary goods,Produits primaires,Pas réexportation,nombre,1,nombre,1,0,9350,,0,0,0,1,1,0,5142,1,0,0
1061,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Bois ; en tailles ; à couvrir,bois en tailles à couvrir,286,153,bottes,bottes,1.869281045751634,1789,Lille,Dunkerque-Basseville,du Pays de Dunkerque,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,29,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,du Pays de Dunkerque,Flandre,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,1,taille de bois pour couvrir,6b,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,,,,,,,,,,"Ouvrages de bois, liège et jonc",,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,pipe,1,litres,411.327,0,62933.031,,0,0,0,1,1,0,286,1,0,0
1062,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Bois ; merrain,bois merrains,327,9350,en nombre,en nombre,.0349732620320856,1789,Lille,Dunkerque-Basseville,,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,29,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,346,merrains,6b,x,,0,Peut-être Canada,,0,not a medical product,640,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,nombre,1,nombre,1,0,9350,,0,0,0,1,1,0,327,1,0,0
1063,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Amidon,amidon,175,256,livres,livres,.68359375,1789,Lille,Graveline,Artois,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,29,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Graveline,Artois,Artois,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,1186,amidon,5,x,,0,Hors Canada,,0,not a medical product,1007,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages divers et mélangés,No link with beaver,,,,Produits chimiques transformés n.d.a.,Processed chemical products,Chemical products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,125.312,,0,0,0,1,1,0,175,1,0,0
1064,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Beurre,beurre,478,735,livres,livres,.6503401360544218,1789,Lille,Graveline,Flandre,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,29,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Graveline,Flandres,Flandre,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,1746,beurre,0a,x,,0,Hors Canada,,0,not a medical product,1868,Beurre,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Beurre,No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.4895,0,359.7825,,0,0,0,1,1,0,478,1,0,0
1065,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Bois ; d'ozier,bois d'osier,3919,3135,bottes,bottes,1.250079744816587,1789,Lille,Graveline,Artois,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,29,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Graveline,Artois,Artois,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,7,bois d'osier,2,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,32,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Bois divers hors combustible,No link with beaver,,,,Matières brutes non-comestibles non transformées n.d.a.,"Raw materials, inedible, except fuels","Crude materials, inedible, except combustibles",non,Matières premières,Agriculture,Produits primaires,Pas réexportation,pipe,1,litres,411.327,0,1289510.1,,0,0,0,1,1,0,3919,1,0,-4.5474735e-13
1066,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Bonneterie ; de coton ; en bas,bonneterie de coton en bas,250,10,douzaines,douzaine,25,1789,Lille,Graveline,Artois,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,29,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Graveline,Artois,Artois,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,12,bas de coton,8,x,Coton de toute espèce,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,474,,Pas grain (0),not raw cotton,cotton goods,Not coffee,Sans lien avec la porcelaine,out,Habits et lingerie,No link with beaver,,,,Articles manufacturés divers n.d.a,Various manufactures,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,nombre,12,nombre,1,0,120,,0,0,0,1,1,0,250,1,0,0
1067,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Bonneterie ; de laine ; en bas,bonneterie de laine en bas,3312,110,douzaines,douzaine,30.10909090909091,1789,Lille,Graveline,Artois,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,29,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Graveline,Artois,Artois,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,5,bas de laine,8,x,Lainage,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,688,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Habits et lingerie,No link with beaver,,,,Articles manufacturés divers n.d.a,Various manufactures,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,nombre,12,nombre,1,0,1320,,0,0,0,1,1,0,3312,1,0,0
1068,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Bonneterie ; de fil ; en bas,bonneterie de fil en bas,792,93,douzaines,douzaine,8.516129032258064,1789,Lille,Graveline,Flandre,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,29,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Graveline,Flandres,Flandre,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,8,bas de fil,8,x,,0,Hors Canada,,0,not a medical product,537,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Habits et lingerie,No link with beaver,,,,Articles manufacturés divers n.d.a,Various manufactures,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,nombre,12,nombre,1,0,1116,,0,0,0,1,1,0,792,1,0,0
1070,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Chapeaux ; communs ; de laine,chapeaux communs de laine,642,214,en nombre,en nombre,3,1789,Lille,Graveline,Artois,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,29,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Graveline,Artois,Artois,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,1,chapeaux de laine communs,8,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,15,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Chapeaux hors paille et écorce,No link with beaver,,,,Articles manufacturés divers n.d.a,Various manufactures,Other industrial products,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,nombre,1,nombre,1,0,214,,0,0,0,1,1,0,642,1,0,0
1071,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Chaux,chaux,8320,52,en nombre,en nombre,160,1789,Lille,Graveline,Flandre,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,29,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Graveline,Flandres,Flandre,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,239,chaux,5,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,215,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Matières premières diverses,No link with beaver,,,,Produits chimiques transformés n.d.a.,Processed chemical products,Chemical products,non,Matières premières,Non-agricultural primary goods,Produits primaires,Peut-être réexportation,nombre,1,nombre,1,0,52,,0,0,0,1,1,0,8320,1,0,0
1072,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Cire ; jaune,cire jaune,165,110,????,????,1.5,1789,Lille,Graveline,Flandre,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,29,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Graveline,Flandres,Flandre,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,570,cire jaune,4,x,,0,Peut-être Canada,,0,not a medical product,1195,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Cire,No link with beaver,,,,"Huiles, graisses et cires d'origine animale et végétale",Oils,Oils,non,Matières premières,Manufactures,Produits manufacturés,Pas réexportation,????,1,,,1,,,0,0,0,1,1,0,165,1,0,0
1073,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Colle ; forte,colle forte,312,1040,livres,livres,.3,1789,Lille,Graveline,Artois,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,29,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Graveline,Artois,Artois,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,268,colle forte,5,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,558,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Colles diverses,No link with beaver,,,,Produits chimiques transformés n.d.a.,Processed chemical products,Chemical products,non,Industrie française et étrangère,Manufactures,Produits primaires,Pas réexportation,livres,1,kg,.4895,0,509.07999,,0,0,0,1,1,0,312,1,0,0
1074,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Cordage et ficelle,cordage et ficelle,17457,23276,livres,livres,.75,1789,Lille,Graveline,Flandre,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,29,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Graveline,Flandres,Flandre,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,1,cordage et ficelle,6d,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,18,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Cordage et filets,No link with beaver,,,,"Filés ou tissés de fibre végétale non mélangée (lin, chanvre, jute, etc.)",Linen threads and fabrics,Other threads and fabrics,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,11393.602,,0,0,0,1,1,0,17457,1,0,0
1076,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Fayance ; commune,faïence commune,142,710,livres,livres,.2,1789,Lille,Graveline,Artois,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,29,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Graveline,Artois,Artois,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,1,faïence commune,6k,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,5,,Pas grain (0),not raw cotton,fayence,Not coffee,Substitut 1 de la porcelaine,out,"Porcelaine, poterie, faïence et ouvrages de terre",No link with beaver,,,,"Articles minéraux non métalliques manufacturés, n.d.a.",Other industrial products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,347.54501,,0,0,0,1,1,0,142,1,0,0
1077,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Fer ; ouvré ; de plomb,fer ouvré de plomb,574,,,unité manquante,,1789,Lille,Graveline,Flandre,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,29,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Graveline,Flandres,Flandre,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,1,ouvrages de fer de plomb,6j,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,1,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,574,0,0,
1079,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Fromage,fromage,250,500,livres,livres,.5,1789,Lille,Graveline,Flandre,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,29,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Graveline,Flandres,Flandre,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,1891,fromage,0a,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,1906,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Fromage,No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.4895,0,244.75,,0,0,0,1,1,0,250,1,0,0
1080,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Fruits ; cruds ; en marron,fruits crus en marrons,200,1000,livres,livres,.2,1789,Lille,Graveline,Artois,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,29,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Graveline,Artois,Artois,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,1,marrons crus,0a,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,1,,Substituts (4),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Fruits secs et noix,No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.4895,0,489.5,,0,0,0,1,1,0,200,1,0,0
