line_number,source_type,year,customs_region,partner,partner_orthographic,export_import,product,product_orthographic,value,quantity,quantity_unit,quantity_unit_orthographic,value_per_unit,yearstr,customs_region_source,customs_office_source,origin_source,width_in_line,value_part_of_bundle,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_un_source,absurd_observation,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks,customs_region_grouping,customs_region_province,customs_region_hinterland,customs_office,origin,origin_province,partner_simplification,partner_grouping,partner_obrien,partner_sourcename,partner_wars,partner_africa,nb_occurence_BdCFR,product_simplification,product_sitc,imprimatur,product_edentreaty,surement_pas_canada,product_canada,details_provenance,peche,product_medicinales,nbr_obs,product_hamburg,product_grains,product_coton,product_ulrich,product_coffee,product_porcelaine,product_v_glass_beads,product_revolutionempire,product_beaver,product_type_textile,product_luxe_dans_type,product_luxe_dans_SITC,product_sitc_FR,product_sitc_EN,product_sitc_simplEN,obsolete,product_RE_aggregate,product_threesectors,product_threesectorsM,product_reexportations,quantity_unit_simplification,conv_orthographic_to_simplificat,quantity_unit_metric,conv_simplification_to_metric,needs_more_details,quantities_metric,unit_price_metric,best_guess_national_prodxpart,best_guess_national_partner,best_guess_national_product,best_guess_region_prodxpart,best_guess_national_region,computed_value,value_as_reported,computed_value_per_unit,computed_quantity,value_minus_unit_val_x_qty
4500,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Toile indienne,toile indienne,2940,980,aunes,aunes,3,1789,La Rochelle,La Rochelle,Flandres,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F2_B_14_Colonies_Exports_1789.csv,ANOM Col F2 B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Flandres,Flandre,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,77,indienne,6g,x,,0,Hors Canada,Indes,0,not a medical product,541,,Pas grain (0),not raw cotton,cotton goods,Not coffee,Sans lien avec la porcelaine,out,Toiles de coton,No link with beaver,tissés,milieu de gamme,milieu de gamme,Filés ou tissés de coton,Coton threads and fabrics,Coton threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Peut-être réexportation,aunes de paris,1,cm,118.84,0,116463.2,,0,0,0,1,1,0,2940,1,0,0
4501,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Toile indienne,toile indienne,15906,5302,aunes,aunes,3,1789,La Rochelle,La Rochelle,Bretagne,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F2_B_14_Colonies_Exports_1789.csv,ANOM Col F2 B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Bretagne,Bretagne,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,77,indienne,6g,x,,0,Hors Canada,Indes,0,not a medical product,541,,Pas grain (0),not raw cotton,cotton goods,Not coffee,Sans lien avec la porcelaine,out,Toiles de coton,No link with beaver,tissés,milieu de gamme,milieu de gamme,Filés ou tissés de coton,Coton threads and fabrics,Coton threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Peut-être réexportation,aunes de paris,1,cm,118.84,0,630089.69,,0,0,0,1,1,0,15906,1,0,0
4502,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Toile de fil,toile de fil,10476,5820,aunes,aunes,1.8,1789,La Rochelle,La Rochelle,Flandres,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F2_B_14_Colonies_Exports_1789.csv,ANOM Col F2 B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Flandres,Flandre,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,6,toile de fil,6h,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,16,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Toiles diverses,No link with beaver,,,,Autres filés ou tissés mélangés de fibres végétales dont toiles,Other vegetal threads and fabrics,Other threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,aunes de paris,1,cm,118.84,0,691648.81,,0,0,0,1,1,0,10476,1,0,0
4503,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Toile de fil,toile de fil,5000,2500,aunes,aunes,2,1789,La Rochelle,La Rochelle,Normandie,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F2_B_14_Colonies_Exports_1789.csv,ANOM Col F2 B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Normandie,Normandie,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,6,toile de fil,6h,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,16,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Toiles diverses,No link with beaver,,,,Autres filés ou tissés mélangés de fibres végétales dont toiles,Other vegetal threads and fabrics,Other threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,aunes de paris,1,cm,118.84,0,297100,,0,0,0,1,1,0,5000,1,0,0
4504,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Toile de lin,toile de lin,225,75,aunes,aunes,3,1789,La Rochelle,La Rochelle,Étranger,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F2_B_14_Colonies_Exports_1789.csv,ANOM Col F2 B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Étranger,Monde,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,123,toile de lin,6d,x,Toiles de lin et de chanvre,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,647,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Toiles de chanvre et de lin,No link with beaver,tissés,bas de gamme,milieu de gamme,"Filés ou tissés de fibre végétale non mélangée (lin, chanvre, jute, etc.)",Linen threads and fabrics,Other threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,aunes de paris,1,cm,118.84,0,8913,,0,0,0,1,1,0,225,1,0,0
4505,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Toile à carreaux,toile à carreaux,480,300,aunes,aunes,1.6,1789,La Rochelle,La Rochelle,Bretagne,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F2_B_14_Colonies_Exports_1789.csv,ANOM Col F2 B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Bretagne,Bretagne,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,66,toile à carreaux,6d,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,221,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Toiles de chanvre et de lin,No link with beaver,tissés,bas de gamme,milieu de gamme,"Filés ou tissés de fibre végétale non mélangée (lin, chanvre, jute, etc.)",Linen threads and fabrics,Other threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,aunes de paris,1,cm,118.84,0,35652,,0,0,0,1,1,0,480,1,0,0
4506,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Toile de fil et coton,toile de fil et coton,43476,16752,aunes,aunes,2.595272206303725,1789,La Rochelle,La Rochelle,Normandie,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F2_B_14_Colonies_Exports_1789.csv,ANOM Col F2 B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Normandie,Normandie,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,36,toile de coton et de fil,6h,x,Coton de toute espèce,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,440,,Pas grain (0),not raw cotton,cotton goods,Not coffee,Sans lien avec la porcelaine,out,Toiles diverses,No link with beaver,tissés,bas de gamme,milieu de gamme,Autres filés ou tissés mélangés de fibres végétales dont toiles,Other vegetal threads and fabrics,Other threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,aunes de paris,1,cm,118.84,0,1990807.6,,0,0,0,1,1,0,43476,1,0,0
4507,National toutes directions partenaires manquants,1789,La Rochelle,St Domingue,Saint-Domingue,Exports,Toile de fil et coton,toile de fil et coton,13599,4533,aunes,aunes,3,1789,La Rochelle,La Rochelle,Bretagne,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F2_B_14_Colonies_Exports_1789.csv,ANOM Col F2 B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Bretagne,Bretagne,Saint-Domingue,Amériques,Saint-Domingue,Colonies,Colonies françaises,Other outre-mers,36,toile de coton et de fil,6h,x,Coton de toute espèce,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,440,,Pas grain (0),not raw cotton,cotton goods,Not coffee,Sans lien avec la porcelaine,out,Toiles diverses,No link with beaver,tissés,bas de gamme,milieu de gamme,Autres filés ou tissés mélangés de fibres végétales dont toiles,Other vegetal threads and fabrics,Other threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,aunes de paris,1,cm,118.84,0,538701.75,,0,0,0,1,1,0,13599,1,0,0
4508,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Toile custas,toile custas,2400,80,pièces,pièces,30,1789,La Rochelle,La Rochelle,Étranger,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F2_B_14_Colonies_Exports_1789.csv,ANOM Col F2 B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Étranger,Monde,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,1,toile custas,6h,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,2,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Toiles diverses,No link with beaver,,,,Autres filés ou tissés mélangés de fibres végétales dont toiles,Other vegetal threads and fabrics,Other threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,pièces,1,nombre,1,0,80,,0,0,0,1,1,0,2400,1,0,0
4509,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Toile bayette,toile bayette,2408,1204,aunes,aunes,2,1789,La Rochelle,La Rochelle,Étranger,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F2_B_14_Colonies_Exports_1789.csv,ANOM Col F2 B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Étranger,Monde,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,7,bayette,6e,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,95,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Étoffes de laine,No link with beaver,tissés,bas de gamme,bas de gamme,Filés ou tissés de laine et de poil,Wool threads and fabrics,Wool threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,aunes de paris,1,cm,118.84,0,143083.36,,0,0,0,1,1,0,2408,1,0,0
4510,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Toile bayette,toile bayette,168,6,pièces,pièces,28,1789,La Rochelle,La Rochelle,Bretagne,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F2_B_14_Colonies_Exports_1789.csv,ANOM Col F2 B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Bretagne,Bretagne,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,7,bayette,6e,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,95,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Étoffes de laine,No link with beaver,tissés,bas de gamme,bas de gamme,Filés ou tissés de laine et de poil,Wool threads and fabrics,Wool threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,pièces,1,nombre,1,0,6,,0,0,0,1,1,0,168,1,0,0
4511,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Toile chasselas,toile chasselas,2800,100,pièces,pièces,28,1789,La Rochelle,La Rochelle,Étranger,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F2_B_14_Colonies_Exports_1789.csv,ANOM Col F2 B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Étranger,Monde,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,22,toile chasselas,6g,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,99,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Toiles de coton,No link with beaver,tissés,milieu de gamme,milieu de gamme,Filés ou tissés de coton,Coton threads and fabrics,Coton threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Peut-être réexportation,pièces,1,nombre,1,0,100,,0,0,0,1,1,0,2800,1,0,0
4512,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Toile chasselas,toile chasselas,280,10,pièces,pièces,28,1789,La Rochelle,La Rochelle,Normandie,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F2_B_14_Colonies_Exports_1789.csv,ANOM Col F2 B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Normandie,Normandie,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,22,toile chasselas,6g,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,99,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Toiles de coton,No link with beaver,tissés,milieu de gamme,milieu de gamme,Filés ou tissés de coton,Coton threads and fabrics,Coton threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Peut-être réexportation,pièces,1,nombre,1,0,10,,0,0,0,1,1,0,280,1,0,0
4513,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Toile chasselas,toile chasselas,,1400,aunes,aunes,,1789,La Rochelle,La Rochelle,Bretagne,,1,sources/National toutes directions partenaires manquants/ANOM_Col_F2_B_14_Colonies_Exports_1789.csv,ANOM Col F2 B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Bretagne,Bretagne,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,22,toile chasselas,6g,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,99,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Toiles de coton,No link with beaver,tissés,milieu de gamme,milieu de gamme,Filés ou tissés de coton,Coton threads and fabrics,Coton threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Peut-être réexportation,aunes de paris,1,cm,118.84,0,166376,,0,0,0,1,1,0,,0,0,
4514,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Toile chasselas,toile chasselas,11900,325,pièces,pièces,,1789,La Rochelle,La Rochelle,Bretagne,,2,sources/National toutes directions partenaires manquants/ANOM_Col_F2_B_14_Colonies_Exports_1789.csv,ANOM Col F2 B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Bretagne,Bretagne,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,22,toile chasselas,6g,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,99,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Toiles de coton,No link with beaver,tissés,milieu de gamme,milieu de gamme,Filés ou tissés de coton,Coton threads and fabrics,Coton threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Peut-être réexportation,pièces,1,nombre,1,0,325,,0,0,0,1,1,0,11900,0,0,
4515,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Toile coupis,toile coupis,1224,72,pièces,pièces,17,1789,La Rochelle,La Rochelle,Bretagne,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F2_B_14_Colonies_Exports_1789.csv,ANOM Col F2 B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Bretagne,Bretagne,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,9,toile coupis,6g,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,10,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Toiles de coton,No link with beaver,,,,Filés ou tissés de coton,Coton threads and fabrics,Coton threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Peut-être réexportation,pièces,1,nombre,1,0,72,,0,0,0,1,1,0,1224,1,0,0
4516,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Toile Kircochayes,toile kircochaye,240,10,pièces,pièces,24,1789,La Rochelle,La Rochelle,Bretagne,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F2_B_14_Colonies_Exports_1789.csv,ANOM Col F2 B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Bretagne,Bretagne,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,1,toile kircochaye,6h,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,2,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Toiles diverses,No link with beaver,,,,Autres filés ou tissés mélangés de fibres végétales dont toiles,Other vegetal threads and fabrics,Other threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,pièces,1,nombre,1,0,10,,0,0,0,1,1,0,240,1,0,0
4517,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Toile Guynée,toile Guinée,34956,9500,aunes,aunes,3.679578947368421,1789,La Rochelle,La Rochelle,Normandie,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F2_B_14_Colonies_Exports_1789.csv,ANOM Col F2 B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Normandie,Normandie,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,5,guinée,6g,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,137,,Pas grain (0),not raw cotton,cotton goods,Not coffee,Sans lien avec la porcelaine,out,Toiles de coton,No link with beaver,tissés,milieu de gamme,milieu de gamme,Filés ou tissés de coton,Coton threads and fabrics,Coton threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Peut-être réexportation,aunes de paris,1,cm,118.84,0,1128980,,0,0,0,1,1,0,34956,1,0,0
4518,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Toile Guynée,toile Guinée,31986,24878,aunes,aunes,1.285714285714286,1789,La Rochelle,La Rochelle,Aunis,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F2_B_14_Colonies_Exports_1789.csv,ANOM Col F2 B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Aunis,Aunis,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,5,guinée,6g,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,137,,Pas grain (0),not raw cotton,cotton goods,Not coffee,Sans lien avec la porcelaine,out,Toiles de coton,No link with beaver,tissés,milieu de gamme,milieu de gamme,Filés ou tissés de coton,Coton threads and fabrics,Coton threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Peut-être réexportation,aunes de paris,1,cm,118.84,0,2956501.5,,0,0,0,1,1,0,31986,1,0,-3.6379788e-12
4519,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Toile Guynée,toile Guinée,149859,16651,livres,livres,9,1789,La Rochelle,La Rochelle,Bretagne,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F2_B_14_Colonies_Exports_1789.csv,ANOM Col F2 B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Bretagne,Bretagne,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,5,guinée,6g,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,137,,Pas grain (0),not raw cotton,cotton goods,Not coffee,Sans lien avec la porcelaine,out,Toiles de coton,No link with beaver,tissés,milieu de gamme,milieu de gamme,Filés ou tissés de coton,Coton threads and fabrics,Coton threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Peut-être réexportation,livres,1,kg,.4895,0,8150.6646,,0,0,0,1,1,0,149859,1,0,0
4520,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Toile Guynée,toile Guinée,7560,2968,aunes,aunes,2.547169811320755,1789,La Rochelle,La Rochelle,Guyenne,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F2_B_14_Colonies_Exports_1789.csv,ANOM Col F2 B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Guyenne,Guyenne,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,5,guinée,6g,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,137,,Pas grain (0),not raw cotton,cotton goods,Not coffee,Sans lien avec la porcelaine,out,Toiles de coton,No link with beaver,tissés,milieu de gamme,milieu de gamme,Filés ou tissés de coton,Coton threads and fabrics,Coton threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Peut-être réexportation,aunes de paris,1,cm,118.84,0,352717.13,,0,0,0,1,1,0,7560,1,0,0
4521,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Toile Guynée,toile Guinée,23625,2625,livres,livres,9,1789,La Rochelle,La Rochelle,Étranger,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F2_B_14_Colonies_Exports_1789.csv,ANOM Col F2 B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Étranger,Monde,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,5,guinée,6g,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,137,,Pas grain (0),not raw cotton,cotton goods,Not coffee,Sans lien avec la porcelaine,out,Toiles de coton,No link with beaver,tissés,milieu de gamme,milieu de gamme,Filés ou tissés de coton,Coton threads and fabrics,Coton threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Peut-être réexportation,livres,1,kg,.4895,0,1284.9375,,0,0,0,1,1,0,23625,1,0,0
4522,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Toile négnépaux,toile neganepeau,980,35,pièces,pièces,28,1789,La Rochelle,La Rochelle,Bretagne,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F2_B_14_Colonies_Exports_1789.csv,ANOM Col F2 B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Bretagne,Bretagne,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,1,neganepeau,6g,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,106,,Pas grain (0),not raw cotton,cotton goods,Not coffee,Sans lien avec la porcelaine,out,Toiles de coton,No link with beaver,tissés,milieu de gamme,milieu de gamme,Filés ou tissés de coton,Coton threads and fabrics,Coton threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Peut-être réexportation,pièces,1,nombre,1,0,35,,0,0,0,1,1,0,980,1,0,0
4523,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Toile gingas,toile guingans,375,15,pièces,pièces,25,1789,La Rochelle,La Rochelle,Bretagne,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F2_B_14_Colonies_Exports_1789.csv,ANOM Col F2 B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Bretagne,Bretagne,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,76,toile guingans,6g,,,0,Peut-être Canada,,0,,,,Pas grain (0),,,,,,Toiles de coton,,tissés,milieu de gamme,milieu de gamme,Filés ou tissés de coton,Coton threads and fabrics,Coton threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Peut-être réexportation,pièces,1,nombre,1,0,15,,0,0,0,1,1,0,375,1,0,0
4524,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Toile limencas,toile limeneas,16110,3222,livres,livres,5,1789,La Rochelle,La Rochelle,Bretagne,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F2_B_14_Colonies_Exports_1789.csv,ANOM Col F2 B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Bretagne,Bretagne,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,15,limeneas,6g,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,203,,Pas grain (0),not raw cotton,cotton goods,Not coffee,Sans lien avec la porcelaine,out,Toiles de coton,No link with beaver,tissés,milieu de gamme,haut de gamme,Filés ou tissés de coton,Coton threads and fabrics,Coton threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Peut-être réexportation,livres,1,kg,.4895,0,1577.1689,,0,0,0,1,1,0,16110,1,0,0
4525,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Toile babassis,toile babassis,1221,576,aunes,aunes,2.119791666666667,1789,La Rochelle,La Rochelle,Bretagne,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F2_B_14_Colonies_Exports_1789.csv,ANOM Col F2 B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Bretagne,Bretagne,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,1,babassis,9c,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,1,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Produits inconnus,No link with beaver,,,,Divers incertains et inconnus,Various uncertain and unknown,Other,non,Divers,Unknown,Inconnus,Peut-être réexportation,aunes de paris,1,cm,118.84,0,68451.844,,0,0,0,1,1,0,1221,1,0,0
